Item1,Item2
336.432896,637933882954835328
336.664544,637933882957155456
336.785984,637933882958365824
337.1576,637933882962085760
337.270688,637933882963215360
337.678464,637933882967296384
337.797344,637933882968476416
337.951488,637933882970026112
338.074592,637933882971256576
338.320224,637933882973706880
338.443872,637933882974946176
338.693216,637933882977436672
338.82592,637933882978768000
339.202848,637933882982537728
339.36992,637933882984208512
339.513504,637933882985648128
339.64464,637933882986958848
339.817856,637933882988687744
339.929536,637933882989808256
340.117664,637933882991689344
340.240352,637933882992909184
340.760064,637933882998108416
340.868256,637933882999189376
341.441984,637933883004931456
341.560256,637933883006109696
341.834048,637933883008849536
341.967616,637933883010191872
342.27472,637933883013261056
342.397632,637933883014491392
342.641856,637933883016931456
342.756,637933883018071680
342.999072,637933883020501760
343.129312,637933883021802112
343.346816,637933883023981440
343.4696,637933883025212288
343.709728,637933883027612160
343.81008,637933883028612608
344.192576,637933883032443520
344.291904,637933883033432064
344.536352,637933883035882624
344.660128,637933883037112832
344.965696,637933883040173952
345.099744,637933883041514112
345.382304,637933883044333312
345.517152,637933883045684736
345.669856,637933883047214848
345.7888,637933883048404480
345.971552,637933883050233600
346.085632,637933883051375104
346.246368,637933883052974336
346.360128,637933883054115328
346.574624,637933883056265728
346.689696,637933883057415808
346.943136,637933883059945472
347.052768,637933883061046016
347.208256,637933883062595712
347.314016,637933883063656576
347.453696,637933883065058688
347.580032,637933883066316288
347.721088,637933883067724672
347.833504,637933883068856576
347.990592,637933883070426624
348.113536,637933883071656576
348.284416,637933883073369088
348.431904,637933883074836224
348.593216,637933883076447232
348.718528,637933883077706880
348.924416,637933883079767040
349.061056,637933883081128064
349.332576,637933883083847808
349.47872,637933883085307904
349.68848,637933883087408000
349.804672,637933883088568320
350.233568,637933883092858880
350.371296,637933883094228864
350.559424,637933883096118656
350.712768,637933883097648640
350.913056,637933883099649408
351.0328,637933883100849024
351.32128,637933883103729664
351.430784,637933883104830848
351.675168,637933883107269760
351.800256,637933883108520064
351.99888,637933883110511232
352.126592,637933883111790976
352.313536,637933883113660928
352.438528,637933883114910848
352.873824,637933883119261696
353.013888,637933883120662272
353.251648,637933883123042176
353.371392,637933883124231936
353.73936,637933883127912832
353.867008,637933883129192064
354.192576,637933883132453248
354.299072,637933883133520384
354.617088,637933883136692992
354.750144,637933883138030208
354.964448,637933883140173696
355.067488,637933883141203584
355.394112,637933883144463616
355.548864,637933883146014336
355.766688,637933883148195072
355.868512,637933883149228160
356.147776,637933883152004480
356.259648,637933883153126272
356.741856,637933883157945344
356.860352,637933883159125888
357.669312,637933883167218304
357.815456,637933883168685184
357.960704,637933883170136320
358.113728,637933883171666048
358.282592,637933883173356032
358.403328,637933883174557952
358.779904,637933883178327040
358.9216,637933883179747456
359.284448,637933883183377536
359.432384,637933883184848256
359.828768,637933883188818048
359.965024,637933883190178944
360.307232,637933883193599104
360.4824,637933883195349120
360.893888,637933883199469440
361.10656,637933883201599232
361.339616,637933883203929600
361.488128,637933883205409920
361.757536,637933883208110848
361.889472,637933883209430144
362.475776,637933883215290624
362.620736,637933883216741376
363.0176,637933883220710656
363.17024,637933883222231680
363.527168,637933883225802368
363.677568,637933883227313280
363.922272,637933883229753728
364.022336,637933883230753408
364.341984,637933883233954560
364.480576,637933883235343232
364.906272,637933883239593600
365.030304,637933883240833664
365.48608,637933883245394560
365.614656,637933883246684032
365.970048,637933883250235520
366.120832,637933883251745280
366.532864,637933883255865088
366.717888,637933883257716352
366.905888,637933883259595264
367.08624,637933883261395456
367.244064,637933883262975872
367.403552,637933883264576128
367.623712,637933883266775936
367.76704,637933883268206208
367.938048,637933883269917440
368.06608,637933883271195648
368.30512,637933883273586944
368.430272,637933883274838144
368.586976,637933883276407168
368.703968,637933883277577472
368.887456,637933883279432576
369.012288,637933883280656640
369.448096,637933883285017728
369.5824,637933883286357888
370.0112,637933883290648576
370.134976,637933883291888768
370.5832,637933883296368768
370.736256,637933883297899008
371.561824,637933883306159872
371.71696,637933883307710848
372.601696,637933883316560896
372.73344,637933883317881472
373.597184,637933883326512000
373.754464,637933883328091264
373.935616,637933883329901696
374.042336,637933883330961920
374.372384,637933883334263296
374.531488,637933883335862528
374.663328,637933883337172864
374.79488,637933883338493568
374.903968,637933883339582976
375.015232,637933883340693120
375.120256,637933883341742464
375.243616,637933883342983424
375.361472,637933883344162816
375.476,637933883345304064
375.617856,637933883346724352
375.761184,637933883348154112
375.9096,637933883349644288
376.030432,637933883350853632
376.24768,637933883353024512
376.349792,637933883354045568
376.587744,637933883356424960
376.698784,637933883357534208
376.871744,637933883359265408
376.98336,637933883360376704
377.285536,637933883363405440
377.451296,637933883365055360
377.63488,637933883366895744
377.729696,637933883367846400
377.944896,637933883369997184
378.075552,637933883371307008
378.25856,637933883373137280
378.363424,637933883374186240
378.591776,637933883376467712
378.71904,637933883377737216
379.48336,637933883385377152
379.579424,637933883386347392
379.908352,637933883389628544
380.035872,637933883390907264
380.278528,637933883393338752
380.390432,637933883394449664
380.562624,637933883396179200
380.681824,637933883397368576
380.802144,637933883398568576
380.904928,637933883399598976
382.065408,637933883411210240
382.21568,637933883412710528
382.459936,637933883415150848
382.563744,637933883416193536
382.937312,637933883419921536
383.047744,637933883421031808
383.275136,637933883423301248
383.410112,637933883424651520
383.581248,637933883426361728
383.763008,637933883428182272
383.919584,637933883429751808
384.048288,637933883431032448
384.346304,637933883434012160
384.429984,637933883434853248
384.584512,637933883436402816
384.724512,637933883437803008
384.795488,637933883438512000
384.919648,637933883439754624
385.048384,637933883441033088
385.19264,637933883442483840
385.480672,637933883445363456
385.630272,637933883446853888
385.990496,637933883450463872
386.15936,637933883452144256
386.325152,637933883453805184
386.490528,637933883455464832
386.6568,637933883457125504
386.828096,637933883458834688
387.06016,637933883461155200
387.210144,637933883462655488
387.358688,637933883464146048
387.505024,637933883465605632
387.640928,637933883466966016
387.800544,637933883468566656
387.950944,637933883470066688
388.07552,637933883471315200
388.279712,637933883473356800
388.453152,637933883475086208
388.56768,637933883476237696
388.703552,637933883477597312
388.82016,637933883478756352
388.93264,637933883479887232
389.0616,637933883481178752
389.176512,637933883482327424
389.311296,637933883483668224
389.450848,637933883485068416
389.590944,637933883486467712
389.771616,637933883488277760
389.911424,637933883489677440
390.07568,637933883491318272
390.241472,637933883492978048
390.375648,637933883494318592
390.728416,637933883497848960
390.874688,637933883499308544
391.051648,637933883501080704
391.203104,637933883502590848
391.373152,637933883504289792
391.516864,637933883505729920
391.682912,637933883507390720
391.827648,637933883508840960
391.97056,637933883510270208
392.098208,637933883511541504
392.240288,637933883512959616
392.36816,637933883514241664
392.500672,637933883515570816
392.629472,637933883516860928
392.777664,637933883518341376
392.908608,637933883519651456
393.068736,637933883521251584
393.206016,637933883522622208
393.345504,637933883524021504
393.476416,637933883525332608
393.667904,637933883527242240
393.779296,637933883528352256
394.083008,637933883531394048
394.221056,637933883532770304
394.456544,637933883535133568
394.569056,637933883536252928
394.75216,637933883538084608
394.884544,637933883539413248
395.323968,637933883543804544
395.467168,637933883545233664
395.739584,637933883547964160
395.869408,637933883549264896
396.103904,637933883551605760
396.253184,637933883553095168
396.455168,637933883555115648
396.59856,637933883556556288
396.753792,637933883558106368
396.875616,637933883559325056
397.016992,637933883560735744
397.132544,637933883561896448
397.297888,637933883563545600
397.406976,637933883564636416
397.599744,637933883566566016
397.737056,637933883567936768
397.88352,637933883569406080
398.012448,637933883570695552
398.14688,637933883572036992
398.255456,637933883573125760
398.394752,637933883574520832
398.51008,637933883575666688
398.658112,637933883577147136
398.80864,637933883578656640
398.93984,637933883579967488
399.068,637933883581247872
399.20672,637933883582638336
399.30624,637933883583627648
399.927296,637933883589838720
400.04,637933883590969344
400.31216,637933883593688448
400.415712,637933883594728576
400.686944,637933883597439360
400.82896,637933883598859520
401.015136,637933883600718976
401.160352,637933883602168576
401.368576,637933883604259968
401.496736,637933883605539712
401.730624,637933883607880832
401.92464,637933883609820160
402.077408,637933883611341568
402.240576,637933883612982144
402.401472,637933883614592768
402.552736,637933883616100480
402.903008,637933883619601536
403.024768,637933883620821376
403.228128,637933883622851072
403.350272,637933883624071552
403.53248,637933883625901440
403.6512,637933883627081216
403.839552,637933883628972416
403.982304,637933883630391808
404.279776,637933883633373056
404.432224,637933883634893184
404.637376,637933883636943488
404.78752,637933883638452096
405.216768,637933883642743680
405.34624,637933883644034304
405.657536,637933883647153408
405.796128,637933883648534272
406.097792,637933883651553408
406.248416,637933883653063552
406.509376,637933883655663872
406.637024,637933883656945536
406.809248,637933883658664960
406.932704,637933883659905408
407.147712,637933883662055040
407.273408,637933883663306112
407.437216,637933883664945664
407.567008,637933883666246016
407.698016,637933883667555712
407.803712,637933883668617856
407.929568,637933883669876480
408.043072,637933883671006080
408.163488,637933883672215936
408.276992,637933883673346432
408.416288,637933883674735872
408.539232,637933883675966848
408.74528,637933883678026624
408.853312,637933883679106688
408.97488,637933883680327680
409.1384,637933883681958656
409.213504,637933883682931968
409.232512,637933883682932736
409.524224,637933883685818240
409.659072,637933883687168256
409.795552,637933883688537600
409.90992,637933883689678848
410.026368,637933883690838784
410.145984,637933883692039552
410.4456,637933883695037824
410.599136,637933883696568320
411.104928,637933883701629184
411.223456,637933883702810112
411.766048,637933883708240512
411.897024,637933883709549568
412.531392,637933883715890432
412.667712,637933883717260288
413.54656,637933883726051200
413.690208,637933883727481600
414.011104,637933883730692096
414.152448,637933883732112000
414.886656,637933883739453440
415.037184,637933883740953344
415.187392,637933883742453632
415.336416,637933883743943296
415.50112,637933883745593472
415.638656,637933883746973184
415.84704,637933883749053568
416.000288,637933883750583680
416.322592,637933883753814016
416.502496,637933883755618560
416.62752,637933883756864256
416.790496,637933883758493824
416.952768,637933883760114816
417.07984,637933883761384448
417.259296,637933883763174400
417.388032,637933883764465664
417.557984,637933883766165248
417.690816,637933883767496448
417.85696,637933883769156352
417.982208,637933883770406784
418.373376,637933883774316032
418.541696,637933883776007040
418.698624,637933883777577472
418.847584,637933883779067520
419.207904,637933883782667264
419.331808,637933883783907200
420.562848,637933883796219776
420.678368,637933883797368064
420.922976,637933883799818240
421.035488,637933883800948736
422.913024,637933883819722496
423.037184,637933883820961920
423.837184,637933883828961920
424.007008,637933883830662016
424.16704,637933883832261760
424.31536,637933883833741952
424.477728,637933883835373312
424.621408,637933883836804352
424.798112,637933883838574592
424.953152,637933883840123008
425.406304,637933883844653952
425.558688,637933883846184192
425.751936,637933883848114048
425.872096,637933883849314304
426.168224,637933883852274176
426.350784,637933883854105216
426.535104,637933883855944960
426.694496,637933883857544576
427.061824,637933883861215744
427.227072,637933883862865152
427.227104,637933883862865792
427.227136,637933883862866304
427.453536,637933883865135360
427.616416,637933883866755584
427.755264,637933883868145024
427.890976,637933883869506560
428.051392,637933883871105280
428.186496,637933883872465024
428.31456,637933883873746176
428.439968,637933883874999680
428.595008,637933883876546176
428.72912,637933883877887232
429.083456,637933883881436288
429.277376,637933883883367424
429.47216,637933883885317504
429.62784,637933883886877696
429.893376,637933883889528704
430.058784,637933883891187840
430.214944,637933883892747264
430.391904,637933883894519040
430.58976,637933883896500096
430.763296,637933883898228864
430.983392,637933883900428800
431.180032,637933883902399104
431.8312,637933883908910080
431.94432,637933883910040576
432.25952,637933883913199872
432.422624,637933883914830720
432.8616,637933883919221888
433.003296,637933883920631040
433.491712,637933883925522304
433.613856,637933883926742272
433.92384,637933883929842560
434.091104,637933883931512832
434.428576,637933883934893312
434.577856,637933883936383744
434.782368,637933883938422528
434.94048,637933883940012672
435.141504,637933883942023168
435.285312,637933883943454208
435.478976,637933883945394432
435.611488,637933883946723968
435.82384,637933883948844416
435.955328,637933883950154880
436.061344,637933883951220096
436.209056,637933883952694656
436.321088,637933883953815680
436.442592,637933883955035904
436.629824,637933883956906112
436.790016,637933883958505344
437.044544,637933883961054208
437.161024,637933883962216320
437.51088,637933883965715968
437.612064,637933883966725632
438.26272,637933883973236736
438.529952,637933883975906560
438.676352,637933883977367936
438.77744,637933883978377728
438.957184,637933883980179456
439.062944,637933883981236608
439.200576,637933883982617344
439.307392,637933883983686656
439.549376,637933883986096896
439.674656,637933883987357696
439.903424,637933883989637888
440.027872,637933883990887168
440.301824,637933883993629184
440.442976,637933883995038720
440.689312,637933883997499648
440.808608,637933883998699520
441.000608,637933884000619520
441.147072,637933884002079616
441.28608,637933884003469824
441.431968,637933884004929536
441.567232,637933884006280192
441.7048,637933884007659904
441.845312,637933884009060352
442.004832,637933884010660096
442.190368,637933884012509440
442.30944,637933884013711872
442.58272,637933884016439808
442.71104,637933884017723648
442.93072,637933884019920384
443.07856,637933884021401856
443.30944,637933884023711104
443.489696,637933884025512576
443.813504,637933884028752000
443.94352,637933884030051456
444.190048,637933884032512128
444.30352,637933884033651328
444.628096,637933884036892672
444.765984,637933884038272640
445.02864,637933884040903552
445.14864,637933884042102144
445.46736,637933884045284608
445.5992,637933884046602624
445.871552,637933884049333504
445.981856,637933884050434176
446.137088,637933884051984640
446.2424,637933884053044480
446.394944,637933884054564992
446.472544,637933884055345408
446.64048,637933884057025024
446.767904,637933884058294656
447.045536,637933884061075456
447.164672,637933884062257792
447.364448,637933884064264320
447.491968,637933884065534592
447.614336,637933884066755200
447.730784,637933884067926016
448.093056,637933884071546752
448.216256,637933884072777344
448.442816,637933884075046272
448.591008,637933884076526720
448.75504,637933884078167296
448.875744,637933884079376896
448.967456,637933884080297472
449.100576,637933884081627904
449.100608,637933884081628672
449.10064,637933884081629312
449.200256,637933884082617728
449.33696,637933884083988864
449.490176,637933884085518464
449.650688,637933884087127040
449.826944,637933884088887680
449.957024,637933884090188672
450.300096,637933884093617152
450.482208,637933884095439616
450.655328,637933884097169280
450.818464,637933884098808064
451.046432,637933884101088640
451.222688,637933884102848512
451.400992,637933884104629888
451.56112,637933884106230144
451.716576,637933884107789952
451.876608,637933884109390592
452.032832,637933884110945920
452.216896,637933884112790400
452.374944,637933884114370432
452.523936,637933884115860864
452.817088,637933884118791296
452.949056,637933884120111872
453.224672,637933884122871424
453.384,637933884124461824
453.732192,637933884127942528
453.921792,637933884129845248
454.127328,637933884131892352
454.338208,637933884134001792
454.543552,637933884136062464
454.70768,637933884137702656
454.878848,637933884139413248
455.053088,637933884141152768
455.867392,637933884149292928
456.035744,637933884150983424
456.270336,637933884153324288
456.395424,637933884154583936
456.529728,637933884155924096
456.661152,637933884157235072
456.796896,637933884158595456
456.92848,637933884159915520
457.188064,637933884162505728
457.333504,637933884163970048
457.682176,637933884167444992
457.82112,637933884168836352
458.11376,637933884171767040
458.230368,637933884172927744
458.427936,637933884174949120
458.570784,637933884176336384
458.68576,637933884177486848
458.806144,637933884178687616
458.916864,637933884179797632
459.033952,637933884180967808
459.113984,637933884181767808
459.230912,637933884182937728
459.347392,637933884184097792
459.478816,637933884185416704
459.622784,637933884186858240
459.74496,637933884188077824
459.892928,637933884189557760
460.012256,637933884190748800
460.082496,637933884191458304
460.22288,637933884192858880
460.273216,637933884193358720
460.378464,637933884194417280
460.452192,637933884195148800
460.575008,637933884196378496
461.14,637933884202030208
461.250432,637933884203129984
461.489152,637933884205519872
461.632352,637933884206949888
461.784288,637933884208470400
461.909024,637933884209719936
462.19376,637933884212570112
462.328864,637933884213920512
462.561216,637933884216241536
462.659456,637933884217229952
463.047648,637933884221111424
463.199232,637933884222621568
463.410688,637933884224741376
463.569824,637933884226332288
463.758752,637933884228215808
463.905824,637933884229692032
464.077408,637933884231411584
464.232768,637933884232962944
464.354688,637933884234182784
464.501504,637933884235652864
464.60896,637933884236723584
464.760256,637933884238232960
464.906912,637933884239703296
465.059104,637933884241222784
465.44272,637933884245067008
465.570464,637933884246342784
466.2896,637933884253535744
466.422944,637933884254865152
466.617376,637933884256804736
466.774368,637933884258376064
466.7744,637933884258385152
466.774432,637933884258387456
467.203456,637933884262666240
467.33424,637933884263975168
467.560864,637933884266245248
467.671616,637933884267356288
468.017152,637933884270805632
468.170528,637933884272345088
468.421952,637933884274856832
468.607136,637933884276706944
468.83696,637933884279006592
469.008288,637933884280717568
469.22832,637933884282916864
469.372672,637933884284367872
469.560128,637933884286238080
469.686368,637933884287498112
469.871488,637933884289356672
470.023968,637933884290877184
470.251328,637933884293147520
470.388,637933884294520064
470.556864,637933884296210176
470.683168,637933884297469440
470.793504,637933884298578688
470.902496,637933884299668224
471.013888,637933884300779776
471.108672,637933884301729664
471.209888,637933884302740352
471.335584,637933884303999744
471.480512,637933884305449344
471.644896,637933884307089664
471.802368,637933884308659328
471.939488,637933884310040320
472.287616,637933884313521024
472.44368,637933884315080064
472.608832,637933884316730496
472.778944,637933884318430592
472.939072,637933884320030336
473.12096,637933884321851904
473.288224,637933884323521536
473.436928,637933884325011584
473.748352,637933884328122752
473.921024,637933884329851776
474.102176,637933884331662208
474.283808,637933884333481216
477.392864,637933884364577664
477.507776,637933884365726464
478.010208,637933884370746880
478.156704,637933884372216704
479.075264,637933884381398272
479.202592,637933884382677504
479.915776,637933884389807232
480.043392,637933884391087488
480.673216,637933884397379712
480.793664,637933884398589184
481.523872,637933884405889280
481.632448,637933884406979584
482.091168,637933884411559936
482.209856,637933884412750464
482.573728,637933884416391680
482.731072,637933884417961472
483.261152,637933884423261440
483.410272,637933884424751872
483.835456,637933884429011328
484.00736,637933884430722688
484.495232,637933884435602816
484.650848,637933884437161472
485.686272,637933884447515008
485.830624,637933884448963968
486.234016,637933884452994688
486.392864,637933884454584192
488.181632,637933884472476416
488.303392,637933884473686016
488.884608,637933884479507200
489.021184,637933884480866432
489.261024,637933884483266560
489.358976,637933884484246784
489.534784,637933884486007936
489.651104,637933884487168256
489.972,637933884490378496
490.096544,637933884491627648
490.23712,637933884493028352
490.393952,637933884494598016
490.533888,637933884495998848
490.664832,637933884497308160
490.834624,637933884499009152
490.97056,637933884500367616
491.42368,637933884504898944
491.52576,637933884505919488
492.074784,637933884511411072
492.233664,637933884512999296
492.443808,637933884515099648
492.59184,637933884516580480
492.591872,637933884516583168
492.591904,637933884516584192
492.750784,637933884518170752
492.90144,637933884519681920
493.06512,637933884521310592
493.213376,637933884522791936
493.411552,637933884524783616
493.534944,637933884526012160
493.889024,637933884529552384
494.001088,637933884530671488
494.10576,637933884531722112
494.209696,637933884532762368
494.31984,637933884533862784
494.442624,637933884535092864
494.553664,637933884536203136
494.666016,637933884537322752
494.800992,637933884538673408
494.938048,637933884540043392
495.104736,637933884541712512
495.232096,637933884542983552
495.423328,637933884544892672
495.57088,637933884546375168
495.7424,637933884548092416
495.886336,637933884549523200
496.138976,637933884552053120
496.287392,637933884553534208
497.168832,637933884562355712
497.311104,637933884563775744
497.748288,637933884568145664
497.892032,637933884569585920
498.155104,637933884572215808
498.298784,637933884573656576
498.505248,637933884575719040
498.647968,637933884577146624
498.818336,637933884578846848
498.958208,637933884580246912
499.217568,637933884582846720
499.368768,637933884584358272
499.66464,637933884587317632
499.763136,637933884588297856
500.14672,637933884592139008
500.287872,637933884593548672
501.023008,637933884600899200
501.186432,637933884602538112
501.600064,637933884606669952
501.778144,637933884608449152
502.0296,637933884610970368
502.160544,637933884612279168
502.337696,637933884614049920
502.443872,637933884615109632
502.945376,637933884620120576
503.215136,637933884622820096
503.361984,637933884624291712
503.508064,637933884625751424
503.78864,637933884628561792
503.928224,637933884629952256
504.990144,637933884640573440
505.161856,637933884642292992
505.318784,637933884643863296
505.443776,637933884645115008
506.174272,637933884652414336
506.320256,637933884653873920
506.588672,637933884656564352
506.706656,637933884657747072
506.9536,637933884660216576
507.14096,637933884662085760
507.572,637933884666394368
507.727168,637933884667945984
507.867584,637933884669359104
507.99872,637933884670664960
508.374368,637933884674415488
508.566304,637933884676336512
508.707328,637933884677746304
508.846688,637933884679147008
509.169664,637933884682376320
509.315648,637933884683836032
509.733184,637933884688008320
509.870176,637933884689376512
510.27056,637933884693389056
510.396864,637933884694647936
510.557024,637933884696247808
510.670048,637933884697378176
511.175776,637933884702438272
511.30864,637933884703768704
511.456,637933884705238528
511.571136,637933884706389248
511.98544,637933884710539392
512.108256,637933884711759872
512.486912,637933884715550592
512.65152,637933884717199872
513.07552,637933884721440640
513.250816,637933884723190784
513.720512,637933884727892224
513.908736,637933884729771904
514.307328,637933884733752576
514.47328,637933884735411584
514.649504,637933884737182848
514.781856,637933884738502528
514.95712,637933884740252288
515.031264,637933884740993536
515.160608,637933884742298112
515.286528,637933884743552896
515.356448,637933884744253568
515.491584,637933884745603968
515.612096,637933884746804096
515.728608,637933884747974656
515.956608,637933884750253568
516.095168,637933884751634688
516.250784,637933884753193984
516.366272,637933884754344960
516.483968,637933884755524480
516.578784,637933884756475392
516.68128,637933884757495552
516.78848,637933884758574080
516.905056,637933884759734784
517.033696,637933884761024256
517.14672,637933884762155648
517.244256,637933884763124736
517.40368,637933884764724480
517.526208,637933884765945600
517.977152,637933884770456064
518.129888,637933884771986048
518.2624,637933884773305344
518.369696,637933884774385408
518.489888,637933884775586304
518.603072,637933884776715776
518.761248,637933884778296960
518.899776,637933884779686016
519.061728,637933884781306880
519.211456,637933884782798976
519.353888,637933884784226816
519.468288,637933884785366784
519.56304,637933884786316416
519.669248,637933884787377280
520.248672,637933884793178240
520.38912,637933884794578688
520.717568,637933884797868416
520.8536,637933884799227904
521.053504,637933884801228160
521.178912,637933884802478208
521.349088,637933884804178944
521.486016,637933884805548416
521.63728,637933884807058816
521.775584,637933884808449152
522.02016,637933884810888576
522.165568,637933884812348928
522.662944,637933884817322624
522.820192,637933884818890496
523.988192,637933884830573184
524.276576,637933884833461376
524.45552,637933884835251200
524.573632,637933884836432256
524.795264,637933884838642560
524.938144,637933884840072960
525.055168,637933884841241856
525.154624,637933884842242944
525.289408,637933884843582592
525.321792,637933884843912704
525.596704,637933884846663168
525.71552,637933884847852032
525.863392,637933884849324672
525.957696,637933884850273792
526.081504,637933884851512832
526.19456,637933884852644224
526.485056,637933884855543808
526.617568,637933884856873216
527.195456,637933884862654080
527.326784,637933884863964160
527.45024,637933884865194880
527.559136,637933884866284928
527.74384,637933884868134912
527.854752,637933884869244544
528.031872,637933884871014656
528.143872,637933884872134784
528.261504,637933884873315968
528.33584,637933884874055296
528.48304,637933884875525504
528.563264,637933884876325760
528.963488,637933884880337792
529.093408,637933884881626624
529.272512,637933884883430912
529.406816,637933884884768256
529.542944,637933884886127360
529.641824,637933884887117696
530.425632,637933884894957696
530.56208,637933884896317952
531.291616,637933884903618560
531.42752,637933884904978944
531.944864,637933884910149504
532.070304,637933884911398912
532.496064,637933884915660416
532.632224,637933884917020544
532.851072,637933884919210496
532.966688,637933884920369792
533.195488,637933884922661248
533.309408,637933884923799424
533.5128,637933884925830912
533.621472,637933884926921344
533.850112,637933884929201536
533.967488,637933884930381312
534.631616,637933884937020800
534.763328,637933884938331776
535.267072,637933884943374592
535.396832,637933884944673792
536.071936,637933884951423360
536.18896,637933884952593280
536.873728,637933884959444608
536.978272,637933884960483072
537.43616,637933884965063808
537.571296,637933884966414848
537.81344,637933884968857856
537.921344,637933884969914624
538.14064,637933884972114816
538.239136,637933884973094272
538.649792,637933884977205120
538.774912,637933884978455552
539.243328,637933884983137408
539.377056,637933884984477184
539.621344,637933884986917632
539.727456,637933884987987072
539.962368,637933884990327808
540.062144,637933884991327744
540.21568,637933884992863104
540.291488,637933884993627136
540.429984,637933884995007104
540.545248,637933884996157312
540.644352,637933884997149440
540.777312,637933884998477568
540.853088,637933884999238784
540.968864,637933885000398720
541.106912,637933885001778816
541.205888,637933885002768768
541.396064,637933885004672000
541.501504,637933885005728640
541.704928,637933885007759360
541.842432,637933885009139200
541.992256,637933885010628864
542.0904,637933885011610624
542.566176,637933885016370304
542.675072,637933885017459968
544.851488,637933885039232128
544.999552,637933885040712064
545.538688,637933885046102400
545.677664,637933885047492864
545.831424,637933885049032832
545.938464,637933885050103424
546.114944,637933885051862912
546.228896,637933885053003520
546.444864,637933885055164032
546.607328,637933885056782464
546.839488,637933885059114624
546.962048,637933885060333312
547.413248,637933885064843904
547.556448,637933885066284544
547.98704,637933885070584576
548.126208,637933885071975552
548.435456,637933885075066496
548.583328,637933885076546304
548.854048,637933885079255424
548.992864,637933885080645632
549.377984,637933885084496640
549.511712,637933885085836928
549.955904,637933885090276480
550.113152,637933885091847552
550.431616,637933885095037568
550.588448,637933885096607232
550.96384,637933885100357632
551.102944,637933885101747968
551.497664,637933885105708160
551.647808,637933885107198848
552.039968,637933885111119616
552.186784,637933885112589440
552.617312,637933885116890496
552.759648,637933885118318848
553.213056,637933885122847488
553.375584,637933885124480512
553.657952,637933885127301504
553.783424,637933885128561024
554.184288,637933885132562304
554.324832,637933885133971328
554.655584,637933885137281536
554.79776,637933885138701440
555.365696,637933885144384768
555.510496,637933885145832448
555.72304,637933885147952768
555.841152,637933885149133696
556.023232,637933885150952704
556.159456,637933885152321664
556.446432,637933885155183616
556.568672,637933885156413824
556.720096,637933885157924352
556.85568,637933885159283840
556.972096,637933885160443776
557.109472,637933885161824128
557.286272,637933885163584384
557.421376,637933885164934656
557.578624,637933885166514816
557.723296,637933885167955072
558.971968,637933885180447744
559.108864,637933885181815936
559.393728,637933885184665344
559.521568,637933885185946112
559.6552,637933885187277184
559.764864,637933885188377216
559.90032,637933885189729536
559.993344,637933885190656768
560.157248,637933885192297472
560.253568,637933885193267968
560.418944,637933885194916352
560.549568,637933885196227840
560.75744,637933885198307072
560.917952,637933885199908608
561.089216,637933885201618048
561.168928,637933885202418560
561.47456,637933885205478400
561.634688,637933885207077888
561.987936,637933885210608256
562.159136,637933885212318208
562.316352,637933885213889280
562.469536,637933885215429376
562.63872,637933885217119360
562.719264,637933885217919744
562.848288,637933885219209856
562.944896,637933885220180608
563.065696,637933885221389952
563.171616,637933885222449536
563.269024,637933885223420544
563.37744,637933885224500992
563.49664,637933885225700224
563.601312,637933885226739584
563.71168,637933885227849856
563.835616,637933885229090944
563.997344,637933885230700416
564.126528,637933885232000512
564.250112,637933885233231104
564.365504,637933885234390272
564.499264,637933885235721472
564.620448,637933885236940928
564.74256,637933885238161536
564.867616,637933885239412608
564.988192,637933885240611328
565.119712,637933885241931520
565.242496,637933885243162240
565.372032,637933885244451840
565.47888,637933885245522944
565.589152,637933885246623232
565.70672,637933885247802496
565.819392,637933885248923520
565.952736,637933885250263040
566.094848,637933885251683072
566.216288,637933885252892032
566.341824,637933885254152832
566.5048,637933885255784064
566.633504,637933885257091840
566.794688,637933885258683136
566.91536,637933885259883008
567.093152,637933885261664768
567.208928,637933885262825344
567.503104,637933885265765120
567.634272,637933885267075328
567.833216,637933885269065344
567.935136,637933885270084864
568.066432,637933885271403904
568.164192,637933885272374656
568.268448,637933885273424512
568.360288,637933885274334720
568.48576,637933885275596160
568.634656,637933885277085696
568.752416,637933885278264704
568.861888,637933885279356032
569.010944,637933885280846336
569.107968,637933885281816192
569.226272,637933885282995712
569.34816,637933885284216320
569.813472,637933885288876032
569.941984,637933885290157312
570.219264,637933885292925952
570.306528,637933885293798400
570.66144,637933885297350272
570.826112,637933885298998016
570.960704,637933885300348288
571.068672,637933885301428864
571.549408,637933885306240512
571.677152,637933885307508736
571.91728,637933885309908608
572.049888,637933885311238400
572.18656,637933885312609024
572.292928,637933885313668736
572.40432,637933885314780032
572.510528,637933885315849344
572.644704,637933885317189632
572.734816,637933885318088320
573.050528,637933885321250304
573.212864,637933885322869632
573.332992,637933885324070400
573.442368,637933885325160832
573.552544,637933885326270336
573.659712,637933885327339520
573.762016,637933885328362880
573.909312,637933885329830016
573.99552,637933885330699392
574.147232,637933885332210688
574.254816,637933885333289984
574.3952,637933885334691072
574.518016,637933885335921664
574.68528,637933885337591296
574.867232,637933885339410944
575.082656,637933885341571968
575.226944,637933885343012864
575.367264,637933885344412032
575.503264,637933885345771776
575.614528,637933885346892032
575.728704,637933885348032512
