1117234.1124846,637933880400498432,80.38336
1117234.2064382,637933880400498688,80.476704
1117234.6984837,637933880400498688,80.968768
1117234.854378,637933880401500416,81.124928
1117235.259853,637933880405556352,81.5296
1117235.3624509,637933880406582400,81.633376
1117235.6793394,637933880409750912,81.949536
1117235.8103297,637933880411060864,82.081184
1117236.1163266,637933880414121344,82.38704
1117236.2453503,637933880415411712,82.515872
1117236.5353436,637933880418312192,82.805728
1117236.6683421,637933880419642112,82.938496
1117236.8705146,637933880421664256,83.141376
1117237.0243099,637933880423202304,83.295232
1117237.2613724,637933880425573888,83.531456
1117237.3912697,637933880426872448,83.661536
1117237.6512955,637933880429472896,83.92208
1117237.7713186,637933880430673152,84.04224
1117237.9963564,637933880432923904,84.266784
1117238.1282593,637933880434243200,84.399392
1117238.3543333,637933880436504448,84.625216
1117238.4842362,637933880437803264,84.75456
1117238.7303709,637933880440265984,85.000928
1117238.8662507,637933880441624064,85.136832
1117239.0963589,637933880443925632,85.366816
1117239.2042648,637933880445004672,85.47504
1117239.4882402,637933880447844480,85.758592
1117239.606365,637933880449025920,85.87744
1117239.8022922,637933880450985728,86.073024
1117239.9642821,637933880452605824,86.234912
1117240.2431992,637933880455395456,86.514368
1117240.3563242,637933880456526848,86.6272
1117240.636263,637933880459326592,86.9072
1117240.7773107,637933880460737280,87.047904
1117241.0262292,637933880463226368,87.296704
1117241.1602687,637933880464567040,87.431264
1117241.4271872,637933880467236480,87.698176
1117241.5532029,637933880468497024,87.823584
1117241.8333059,637933880471298432,88.103776
1117241.9441844,637933880472407296,88.214624
1117242.2302623,637933880475268224,88.50096
1117242.3631843,637933880476597504,88.633472
1117242.7012142,637933880479978880,88.971872
1117242.8133519,637933880481099776,89.08368
1117243.1071414,637933880484038016,89.377632
1117243.244146,637933880485408512,89.514432
1117243.4131761,637933880487098752,89.683584
1117243.5581932,637933880488549376,89.829216
1117243.7871989,637933880490840064,90.057536
1117243.9400835,637933880492368512,90.210432
1117244.18623385,637933880494830208,90.456736
1117244.33115505,637933880496279552,90.602336
1117244.53017035,637933880498270080,90.80112
1117244.68819045,637933880499850624,90.9592
1117244.94013145,637933880502370560,91.210688
1117245.10320315,637933880504001664,91.373632
1117245.34615235,637933880506431360,91.616512
1117245.47417435,637933880507711360,91.74496
1117245.73413585,637933880510311296,92.00464
1117245.85513905,637933880511521280,92.126304
1117246.11521205,637933880514122368,92.386176
1117246.25109945,637933880515481600,92.52224
1117246.47319765,637933880517703168,92.744256
1117246.61717665,637933880519143296,92.88816
1117246.78514615,637933880520822912,93.056096
1117246.91122235,637933880522083456,93.182368
1117247.02211205,637933880523192576,93.293344
1117247.12410835,637933880524212992,93.394944
1117247.22605005,637933880525232128,93.497024
1117247.30017205,637933880525974144,93.571264
1117247.52307105,637933880528202880,93.79408
1117247.65807455,637933880529553024,93.928864
1117247.85812345,637933880531553664,94.129088
1117247.96814215,637933880532654336,94.238656
1117248.17810355,637933880534754048,94.448768
1117248.28511435,637933880535824896,94.55584
1117248.55217055,637933880538496256,94.823136
1117248.67805915,637933880539754240,94.948544
1117249.01400365,637933880543113856,95.284576
1117249.14711555,637933880544445440,95.418048
1117249.54109665,637933880548385664,95.811552
1117249.68405435,637933880549815424,95.955296
1117249.91200695,637933880552095360,96.183072
1117250.05210535,637933880553496448,96.322464
1117250.36110005,637933880556586624,96.632384
1117250.49904505,637933880557967104,96.770304
1117250.69611385,637933880559938048,96.967072
1117250.83115815,637933880561287936,97.1024
1117250.98509715,637933880562827648,97.256192
1117251.11608505,637933880564138112,97.387168
1117251.32004385,637933880566177408,97.590656
1117251.45099845,637933880567486848,97.721856
1117251.70004705,637933880569977984,97.971328
1117251.82101175,637933880571187840,98.091552
1117251.94795665,637933880572456960,98.218656
1117252.07198385,637933880573697536,98.342464
1117252.16506155,637933880574628864,98.43616
1117252.28604465,637933880575838464,98.556768
1117252.49604205,637933880577939072,98.767104
1117252.62406605,637933880579219584,98.894432
1117252.93408495,637933880582319872,99.20464
1117253.03693195,637933880583348608,99.30832
1117253.25705405,637933880585550080,99.528192
1117253.36399585,637933880586619392,99.635008
1117253.48489625,637933880587828864,99.755936
1117253.59890915,637933880588968960,99.870272
1117253.67589555,637933880589738752,99.946752
1117253.79406195,637933880590920832,100.065472
1117254.08604795,637933880593840768,100.357376
1117254.19998765,637933880594980352,100.471456
1117254.49207135,637933880597901696,100.76336
1117254.59201685,637933880598902016,100.862656
1117254.73190345,637933880600300416,101.003264
1117254.85683035,637933880601549568,101.127872
1117254.89627705,637933880601944704,101.16688
1117255.03993235,637933880603381248,101.310592
1117255.24917535,637933880605474048,101.519616
1117255.36024575,637933880606584576,101.631616
1117255.67588425,637933880609741312,101.94736
1117255.97794125,637933880612762112,102.248928
1117256.09297695,637933880613912576,102.364448
1117256.20582235,637933880615041152,102.476448
1117256.29691605,637933880615952384,102.568352
1117256.39290165,637933880616912896,102.664288
1117256.51595825,637933880618142976,102.78672
1117256.61601545,637933880619143680,102.886976
1117256.99805105,637933880622964480,103.269248
1117257.10989275,637933880624083200,103.38064
1117257.48388455,637933880627823360,103.754624
1117257.59790035,637933880628963840,103.868448
1117257.81094685,637933880631094400,104.082048
1117257.91686105,637933880632153856,104.18784
1117257.99685005,637933880632953856,104.267424
1117258.10092205,637933880633995392,104.371904
1117258.29082405,637933880635893888,104.561472
1117258.42877375,637933880637273344,104.699616
1117258.63574765,637933880639343744,104.906496
1117258.74993045,637933880640485632,105.02112
1117258.83889055,637933880641375360,105.109728
1117258.94374355,637933880642423936,105.214528
1117259.03494085,637933880643335936,105.306336
1117259.10876495,637933880644074112,105.38032
1117259.28886325,637933880645876096,105.559712
1117259.40369895,637933880647023744,105.674432
1117259.56280975,637933880648615680,105.834208
1117259.67286395,637933880649716224,105.944224
1117259.76196595,637933880650607232,106.033408
1117259.86095415,637933880651597184,106.132032
1117259.95283075,637933880652515840,106.224352
1117260.04674655,637933880653455104,106.31744
1117260.15007805,637933880654488832,106.42064
1117260.23874025,637933880655375232,106.509632
1117260.35577795,637933880656546048,106.626496
1117260.45386905,637933880657527168,106.724768
1117260.63889005,637933880659377664,106.910176
1117260.77485115,637933880660737152,107.04576
1117261.08472265,637933880663836544,107.355392
1117261.20378965,637933880665026944,107.474528
1117261.29376705,637933880665927296,107.56496
1117261.43182115,637933880667307904,107.7032
1117261.98779405,637933880672868224,108.25936
1117262.14679725,637933880674458496,108.418144
1117262.42480255,637933880677238784,108.696288
1117262.55374805,637933880678528512,108.825184
1117262.70667675,637933880680057728,108.977472
1117262.82384235,637933880681229824,109.095008
1117262.95376735,637933880682528896,109.22496
1117263.06078985,637933880683599232,109.331936
1117263.28772185,637933880685868800,109.559232
1117263.39584465,637933880686950400,109.667008
1117263.60571025,637933880689049344,109.876992
1117263.73275125,637933880690319744,110.003424
1117263.91274805,637933880692120192,110.184096
1117264.04186115,637933880693411584,110.3128
1117264.19880145,637933880694980864,110.47024
1117264.32475105,637933880696240640,110.59584
1117264.54872775,637933880698480640,110.819616
1117264.69161305,637933880699909632,110.963264
1117264.92673645,637933880702261120,111.197472
1117265.06867395,637933880703681280,111.339776
1117265.20872335,637933880705081728,111.479648
1117265.33964135,637933880706391040,111.610464
1117265.47262765,637933880707720832,111.743648
1117265.60260585,637933880709020544,111.873696
1117265.68769465,637933880709872000,111.959392
1117265.80074875,637933880711002752,112.071712
1117265.98572265,637933880712852352,112.256992
1117266.12766255,637933880714273280,112.39936
1117266.23162795,637933880715311872,112.502912
1117266.38372265,637933880716833024,112.655168
1117266.93167325,637933880722313472,113.202976
1117267.09154845,637933880723912064,113.362656
1117267.82571915,637933880731254784,114.097408
1117267.95260045,637933880732523904,114.223904
